skill_id,unique_skill_title,unique_skill_description,skill_type,is_emerging_skill,is_casl_skill
skill_14b5e8d3aeb6,Material Studies and Production Processes,"Administer materials study to facilitate production, construction, engineering, and processing of materials into specific designs",tsc,False,False
skill_3ce10f6c0342,Materials Inspection,Verify correctness and usability of vendor products and services by conducting specification matching and quality checks,tsc,False,False
skill_1b3d86118ee8,Materials Qualification,Manage the quality of materials to ensure material specifications conform to product requirements,tsc,False,True
skill_970175b576fe,Mathematical Concepts Application,Apply mathematical concepts to solve engineering problems,tsc,False,False
skill_939a6a07225e,Measurement of Building and Construction Works,Analyse proposed construction drawing plans and designs to prepare cost estimations,tsc,False,True
skill_487b018bba91,"Measurement, Reporting and Verification (MRV) (For Carbon Credit Projects)","Systematically collect, quantify, report and verify data related to greenhouse gas (GHG) emissions and other environmental metrics stemming from carbon credit projects. Ensure data quality and accuracy to ascertain the integrity of carbon projects and compliance with carbon standards.",tsc,False,False
skill_9d3bbdbba6f1,Meat Storage and Fabrication,"Apply the principles of identifying, storing, and fabricating of meat and poultry for food service operations",tsc,False,False
skill_0adb0452de31,Mechanical Engineering Management,"Manage the design, technical specification, selection, modification and troubleshooting of mechanical equipment, structures and systems so as to provide mechanical engineering discipline support to construction, operations, maintenance and project teams",tsc,False,True
skill_7803305075f4,Mechanical Field Maintenance Management,Perform routine and non-routine mechanical field maintenance work to ensure optimal availability and reliability of mechanical rotating and static equipment in process plants,tsc,False,False
skill_0048087fd125,Mechanical Maintenance Management,"Manage the design, technical specification, , overhaul, and maintenance of mechanical plants, equipment and systems, to provide mechanical engineering discipline support to production, maintenance and project teams in the plant facilities",tsc,False,True
skill_05ad160b1800,Mechanical Rotating Equipment Engineering Management,"Manage the design, technical specification, selection, modification and troubleshooting of mechanical rotating equipment, structures and systems to provide mechanical engineering discipline support to production, maintenance and project teams",tsc,False,False
skill_842b19ebf8eb,Mechanical Static Equipment Engineering Management,"Manage the design, technical specification, selection, modification and troubleshooting of mechanical static equipment, structures and systems to provide mechanical engineering discipline support to production, maintenance and project teams",tsc,False,False
skill_4f79a830fc6a,Media Content Cataloguing,Develop structured systems and processes to catalogue the organisation's content,tsc,False,False
skill_a42268735cba,Media Data Management,"Design, implement and operate digital systems for managing the access to the organisation's content, including intellectual property and licensed content",tsc,False,True
skill_fab0e9d751d5,Media Distribution Platform Management,Develop and implement strategies to manage the distribution platform and partners through which the organisation's content and services are delivered,tsc,False,True
skill_0ad10128ce94,Media File Formats Conformation,"Conform footage from original source and fine-tune details to enhance the overall quality of the images, colours and sounds",tsc,False,False
skill_547d7d3ce599,Media Platforms Management,Drive organisational policies and procedures for media use as well as develop and implement media plans in business while evaluating their effectiveness,tsc,False,False
skill_4019163a9c89,Media Public Relations Management,"Develop public relations strategies and manage communications to achieve objectives by directing corporate reputation management, setting communications agendas, identifying opportunities and threats, prioritising issues, incorporating corporate ethics and governance into policies, and communicating strategies to stakeholders",tsc,False,False
skill_8b1d479a9e1c,Media Storage Record Maintenance,Record essential information identified to meet governance principles,tsc,False,False
skill_488a7f27bbd7,Media Strategy Development,"Develop, execute and evaluate media strategies and plans to assess impact of media advertising across channels in relation to target customers",tsc,False,True
skill_a219b5950bf1,Medication Administration for Prehospital Cases,Prepare and administer medication for prehospital cases,tsc,False,False
skill_ec2210b3cfef,Medication Dispensing,Process prescriptions and medication orders and dispense medication accurately. Resolve medication incidents including dispensing errors and near misses,tsc,False,True
skill_2844875ac10a,Medication Management in Nursing,Perform safe handling and administration of medication,tsc,False,False
skill_5e169eef41c5,Medication Reconciliation in Pharmacy Support,Create the most accurate list possible of all medications consumed by a patient to ensure accurate and complete medication information transfer during transitions of care,tsc,False,False
skill_d93a26f3fe17,Medication Safety,Comply and promote medication safety practices and manage medication errors,tsc,False,False
